College,Branch,Category,Rank
E007,AE,3BK,0
E007,AE,3BR,0
E007,AE,GM,12712
E007,AE,GMK,32016
E007,AE,GMR,27052
E007,AE,SCG,64484
E007,AE,SCK,0
E007,AE,SCR,0
E007,AE,STG,47986
E007,AE,STK,0
E007,AE,STR,0
E007,AI,1G,6889
E007,AI,1K,0
E007,AI,1R,17374
E007,AI,2AG,6996
E007,AI,2AK,0
E007,AI,2AR,0
E007,AI,2BG,10047
E007,AI,2BK,30777
E007,AI,2BR,26135
E007,AI,3AG,5078
E007,AI,3AK,0
E007,AI,3AR,0
E007,AI,3BG,4908
E007,AI,3BK,0
E007,AI,3BR,0
E007,AI,GM,4518
E007,AI,GMK,0
E007,AI,GMR,7724
E007,AI,SCG,28354
E007,AI,SCK,0
E007,AI,SCR,0
E007,AI,STG,35218
E007,AI,STK,0
E007,AI,STR,0
E007,AU,1G,118804
E007,AU,1K,0
E007,AU,1R,0
E007,AU,2AG,95906
E007,AU,2AK,0
E007,AU,2AR,124076
E007,AU,2BG,74247
E007,AU,2BK,0
E007,AU,2BR,0
E007,AU,3AG,55300
E007,AU,3AK,0
E007,AU,3AR,0
E007,AU,3BG,84445
E007,AU,3BK,0
E007,AU,3BR,0
E007,AU,GM,52825
E007,AU,GMK,144373
E007,AU,GMR,100218
E007,AU,SCG,130604
E007,AU,SCK,0
E007,AU,SCR,200120
E007,AU,STG,91350
E007,AU,STK,0
E007,AU,STR,0
E007,BT,1G,37261
E007,BT,1K,0
E007,BT,1R,0
E007,BT,2AG,32379
E007,BT,2AK,0
E007,BT,2AR,67592
E007,BT,2BG,0
E007,BT,2BK,0
E007,BT,2BR,0
E007,BT,3AG,28709
E007,BT,3AK,0
E007,BT,3AR,0
E007,BT,3BG,24273
E007,BT,3BK,0
E007,BT,3BR,0
E007,BT,GM,14656
E007,BT,GMK,34182
E007,BT,GMR,51318
E007,BT,SCG,86894
E007,BT,SCK,0
E007,BT,SCR,157279
E007,BT,STG,84988
E007,BT,STK,0
E007,BT,STR,0
E007,CB,1G,10862
E007,CB,1K,0
E007,CB,1R,0
E007,CB,2AG,11594
E007,CB,2AK,0
E007,CB,2AR,17519
E007,CB,2BG,17779
E007,CB,2BK,0
E007,CB,2BR,0
E007,CB,3AG,10659
E007,CB,3AK,71540
E007,CB,3AR,0
E007,CB,3BG,8569
E007,CB,3BK,0
E007,CB,3BR,0
E007,CB,GM,7697
E007,CB,GMK,0
E007,CB,GMR,12102
E007,CB,SCG,49603
E007,CB,SCK,0
E007,CB,SCR,69576
E007,CB,STG,50544
E007,CB,STK,0
E007,CB,STR,0
E007,CD,1G,12185
E007,CD,1K,66459
E007,CD,1R,22246
E007,CD,2AG,10206
E007,CD,2AK,0
E007,CD,2AR,0
E007,CD,2BG,13396
E007,CD,2BK,0
E007,CD,2BR,37558
E007,CD,3AG,12185
E007,CD,3AK,66459
E007,CD,3AR,22246
E007,CD,3BG,10206
E007,CD,3BK,0
E007,CD,3BR,0
E007,CD,GM,13396
E007,CD,GMK,0
E007,CD,GMR,16696
E007,CD,SCG,48723
E007,CD,SCK,0
E007,CD,SCR,0
E007,CD,STG,49969
E007,CD,STK,0
E007,CD,STR,0
E007,CE,1G,106637
E007,CE,1K,0
E007,CE,1R,0
E007,CE,2AG,106073
E007,CE,2AK,127920
E007,CE,2AR,142375
E007,CE,2BG,121425
E007,CE,2BK,0
E007,CE,2BR,199680
E007,CE,3AG,88919
E007,CE,3AK,0
E007,CE,3AR,0
E007,CE,3BG,89790
E007,CE,3BK,0
E007,CE,3BR,121749
E007,CE,GM,83521
E007,CE,GMK,93233
E007,CE,GMR,98317
E007,CE,SCG,134761
E007,CE,SCK,141836
E007,CE,SCR,185165
E007,CE,STG,188102
E007,CE,STK,0
E007,CE,STR,0
E007,CH,1G,107280
E007,CH,1K,0
E007,CH,1R,0
E007,CH,2AG,75398
E007,CH,2AK,93341
E007,CH,2AR,0
E007,CH,2BG,57501
E007,CH,2BK,0
E007,CH,2BR,0
E007,CH,3AG,60672
E007,CH,3AK,0
E007,CH,3AR,93383
E007,CH,3BG,58655
E007,CH,3BK,0
E007,CH,3BR,89003
E007,CH,GM,57295
E007,CH,GMK,59052
E007,CH,GMR,81680
E007,CH,SCG,149680
E007,CH,SCK,0
E007,CH,SCR,0
E007,CH,STG,154000
E007,CH,STK,0
E007,CH,STR,0
E007,CS,1G,6233
E007,CS,1K,0
E007,CS,1R,0
E007,CS,2AG,4619
E007,CS,2AK,8500
E007,CS,2AR,5914
E007,CS,2BG,5373
E007,CS,2BK,0
E007,CS,2BR,13326
E007,CS,3AG,3733
E007,CS,3AK,0
E007,CS,3AR,5170
E007,CS,3BG,3630
E007,CS,3BK,0
E007,CS,3BR,5247
E007,CS,GM,3293
E007,CS,GMK,6701
E007,CS,GMR,5053
E007,CS,SCG,19939
E007,CS,SCK,28206
E007,CS,SCR,23025
E007,CS,STG,16775
E007,CS,STK,32849
E007,CS,STR,24935
E007,CY-CS,1G,10306
E007,CY-CS,1K,0
E007,CY-CS,1R,0
E007,CY-CS,2AG,8430
E007,CY-CS,2AK,0
E007,CY-CS,2AR,11181
E007,CY-CS,2BG,8753
E007,CY-CS,2BK,0
E007,CY-CS,2BR,0
E007,CY-CS,3AG,7102
E007,CY-CS,3AK,0
E007,CY-CS,3AR,0
E007,CY-CS,3BG,6710
E007,CY-CS,3BK,13257
E007,CY-CS,3BR,0
E007,CY-CS,GM,5780
E007,CY-CS,GMK,0
E007,CY-CS,GMR,10111
E007,CY-CS,SCG,28870
E007,CY-CS,SCK,0
E007,CY-CS,SCR,46401
E007,CY-CS,STG,10880
E007,CY-CS,STK,0
E007,CY-CS,STR,0
E007,DS,1G,8935
E007,DS,1K,0
E007,DS,1R,0
E007,DS,2AG,7232
E007,DS,2AK,0
E007,DS,2AR,10280
E007,DS,2BG,6745
E007,DS,2BK,0
E007,DS,2BR,0
E007,DS,3AG,5573
E007,DS,3AK,0
E007,DS,3AR,0
E007,DS,3BG,5273
E007,DS,3BK,0
E007,DS,3BR,0
E007,DS,GM,5076
E007,DS,GMK,12872
E007,DS,GMR,8537
E007,DS,SCG,35419
E007,DS,SCK,0
E007,DS,SCR,58851
E007,DS,STG,18133
E007,DS,STK,0
E007,DS,STR,0
E007,EC,1G,20194
E007,EC,1K,0
E007,EC,1R,20662
E007,EC,2AG,12222
E007,EC,2AK,18899
E007,EC,2AR,13817
E007,EC,2BG,19769
E007,EC,2BK,0
E007,EC,2BR,0
E007,EC,3AG,9559
E007,EC,3AK,0
E007,EC,3AR,13533
E007,EC,3BG,9091
E007,EC,3BK,0
E007,EC,3BR,13579
E007,EC,GM,8840
E007,EC,GMK,16470
E007,EC,GMR,13488
E007,EC,SCG,47129
E007,EC,SCK,51015
E007,EC,SCR,63154
E007,EC,STG,47092
E007,EC,STK,73204
E007,EC,STR,58379
E007,EE,1G,27668
E007,EE,1K,0
E007,EE,1R,0
E007,EE,2AG,33680
E007,EE,2AK,0
E007,EE,2AR,43583
E007,EE,2BG,27450
E007,EE,2BK,0
E007,EE,2BR,46683
E007,EE,3AG,24495
E007,EE,3AK,0
E007,EE,3AR,0
E007,EE,3BG,27865
E007,EE,3BK,0
E007,EE,3BR,0
E007,EE,GM,23961
E007,EE,GMK,32564
E007,EE,GMR,30371
E007,EE,SCG,85178
E007,EE,SCK,121669
E007,EE,SCR,116456
E007,EE,STG,73584
E007,EE,STK,0
E007,EE,STR,86983
E007,EI,1G,0
E007,EI,1K,0
E007,EI,1R,0
E007,EI,2AG,46289
E007,EI,2AK,0
E007,EI,2AR,54615
E007,EI,2BG,72822
E007,EI,2BK,0
E007,EI,2BR,0
E007,EI,3AG,0
E007,EI,3AK,0
E007,EI,3AR,0
E007,EI,3BG,33144
E007,EI,3BK,0
E007,EI,3BR,0
E007,EI,GM,29211
E007,EI,GMK,55527
E007,EI,GMR,39939
E007,EI,SCG,116897
E007,EI,SCK,0
E007,EI,SCR,0
E007,EI,STG,0
E007,EI,STK,0
E007,EI,STR,0
E007,ET,1G,34582
E007,ET,1K,0
E007,ET,1R,0
E007,ET,2AG,28363
E007,ET,2AK,0
E007,ET,2AR,43549
E007,ET,2BG,66062
E007,ET,2BK,0
E007,ET,2BR,0
E007,ET,3AG,22157
E007,ET,3AK,0
E007,ET,3AR,0
E007,ET,3BG,24873
E007,ET,3BK,0
E007,ET,3BR,37500
E007,ET,GM,21170
E007,ET,GMK,44371
E007,ET,GMR,30678
E007,ET,SCG,107690
E007,ET,SCK,132837
E007,ET,SCR,163252
E007,ET,STG,194762
E007,ET,STK,0
E007,ET,STR,0
E007,IC-CS-IOT,1G,16482
E007,IC-CS-IOT,1K,0
E007,IC-CS-IOT,1R,0
E007,IC-CS-IOT,2AG,9948
E007,IC-CS-IOT,2AK,0
E007,IC-CS-IOT,2AR,13781
E007,IC-CS-IOT,2BG,12789
E007,IC-CS-IOT,2BK,0
E007,IC-CS-IOT,2BR,0
E007,IC-CS-IOT,3AG,9857
E007,IC-CS-IOT,3AK,0
E007,IC-CS-IOT,3AR,0
E007,IC-CS-IOT,3BG,10689
E007,IC-CS-IOT,3BK,36677
E007,IC-CS-IOT,3BR,0
E007,IC-CS-IOT,GM,7872
E007,IC-CS-IOT,GMK,0
E007,IC-CS-IOT,GMR,11980
E007,IC-CS-IOT,SCG,45334
E007,IC-CS-IOT,SCK,0
E007,IC-CS-IOT,SCR,74186
E007,IC-CS-IOT,STG,44487
E007,IC-CS-IOT,STK,0
E007,IC-CS-IOT,STR,0
E007,IE,1G,8972
E007,IE,1K,0
E007,IE,1R,0
E007,IE,2AG,6434
E007,IE,2AK,13778
E007,IE,2AR,7818
E007,IE,2BG,10142
E007,IE,2BK,0
E007,IE,2BR,0
E007,IE,3AG,4995
E007,IE,3AK,0
E007,IE,3AR,0
E007,IE,3BG,5385
E007,IE,3BK,0
E007,IE,3BR,7718
E007,IE,GM,4803
E007,IE,GMK,11255
E007,IE,GMR,7585
E007,IE,SCG,27980
E007,IE,SCK,37900
E007,IE,SCR,35644
E007,IE,STG,31642
E007,IE,STK,0
E007,IE,STR,33744
E007,MD,1G,101510
E007,MD,1K,0
E007,MD,1R,0
E007,MD,2AG,78418
E007,MD,2AK,0
E007,MD,2AR,133854
E007,MD,2BG,72332
E007,MD,2BK,0
E007,MD,2BR,0
E007,MD,3AG,60892
E007,MD,3AK,0
E007,MD,3AR,0
E007,MD,3BG,75204
E007,MD,3BK,0
E007,MD,3BR,0
E007,MD,GM,59379
E007,MD,GMK,0
E007,MD,GMR,80618
E007,MD,SCG,177081
E007,MD,SCK,0
E007,MD,SCR,192540
E007,MD,STG,0
E007,MD,STK,0
E007,MD,STR,0
E007,ME,1G,62389
E007,ME,1K,0
E007,ME,1R,0
E007,ME,2AG,75954
E007,ME,2AK,93829
E007,ME,2AR,107637
E007,ME,2BG,56934
E007,ME,2BK,0
E007,ME,2BR,0
E007,ME,3AG,57505
E007,ME,3AK,0
E007,ME,3AR,0
E007,ME,3BG,53820
E007,ME,3BK,0
E007,ME,3BR,81501
E007,ME,GM,51235
E007,ME,GMK,85313
E007,ME,GMR,77463
E007,ME,SCG,155592
E007,ME,SCK,0
E007,ME,SCR,0
E007,ME,STG,193520
E007,ME,STK,0
E007,ME,STR,0
E007,RI,1G,12588
E007,RI,1K,0
E007,RI,1R,0
E007,RI,2AG,20149
E007,RI,2AK,0
E007,RI,2AR,34289
E007,RI,2BG,31687
E007,RI,2BK,0
E007,RI,2BR,0
E007,RI,3AG,14048
E007,RI,3AK,0
E007,RI,3AR,0
E007,RI,3BG,14952
E007,RI,3BK,0
E007,RI,3BR,0
E007,RI,GM,11068
E007,RI,GMK,0
E007,RI,GMR,25248
E007,RI,SCG,63732
E007,RI,SCK,0
E007,RI,SCR,94705
E007,RI,STG,131233
E007,RI,STK,0
E007,RI,STR,0
E008,AI,1G,0
E008,AI,1K,0
E008,AI,1R,0
E008,AI,2AG,9376
E008,AI,2AK,0
E008,AI,2AR,10950
E008,AI,2BG,0
E008,AI,2BK,0
E008,AI,2BR,0
E008,AI,3AG,5912
E008,AI,3AK,23188
E008,AI,3AR,0
E008,AI,3BG,6735
E008,AI,3BK,0
E008,AI,3BR,0
E008,AI,GM,5459
E008,AI,GMK,0
E008,AI,GMR,8398
E008,AI,SCG,30413
E008,AI,SCK,0
E008,AI,SCR,45878
E008,AI,STG,43873
E008,AI,STK,0
E008,AI,STR,0
E008,CE,1G,123025
E008,CE,1K,0
E008,CE,1R,0
E008,CE,2AG,115223
E008,CE,2AK,0
E008,CE,2AR,136529
E008,CE,2BG,111521
E008,CE,2BK,0
E008,CE,2BR,0
E008,CE,3AG,86974
E008,CE,3AK,0
E008,CE,3AR,109718
E008,CE,3BG,91407
E008,CE,3BK,134674
E008,CE,3BR,0
E008,CE,GM,86971
E008,CE,GMK,96914
E008,CE,GMR,102103
E008,CE,SCG,134574
E008,CE,SCK,0
E008,CE,SCR,196103
E008,CE,STG,184126
E008,CE,STK,0
E008,CE,STR,0
E008,CS,1G,7858
E008,CS,1K,0
E008,CS,1R,8067
E008,CS,2AG,6043
E008,CS,2AK,10040
E008,CS,2AR,7290
E008,CS,2BG,7819
E008,CS,2BK,0
E008,CS,2BR,0
E008,CS,3AG,4768
E008,CS,3AK,0
E008,CS,3AR,6459
E008,CS,3BG,4814
E008,CS,3BK,0
E008,CS,3BR,7109
E008,CS,GM,4368
E008,CS,GMK,6587
E008,CS,GMR,6350
E008,CS,SCG,23522
E008,CS,SCK,34430
E008,CS,SCR,31239
E008,CS,STG,24816
E008,CS,STK,34475
E008,CS,STR,25430
E008,DS,1G,10587
E008,DS,1K,0
E008,DS,1R,14390
E008,DS,2AG,8826
E008,DS,2AK,0
E008,DS,2AR,0
E008,DS,2BG,10482
E008,DS,2BK,0
E008,DS,2BR,42229
E008,DS,3AG,7237
E008,DS,3AK,0
E008,DS,3AR,0
E008,DS,3BG,8164
E008,DS,3BK,0
E008,DS,3BR,0
E008,DS,GM,7021
E008,DS,GMK,19877
E008,DS,GMR,9989
E008,DS,SCG,36358
E008,DS,SCK,0
E008,DS,SCR,0
E008,DS,STG,38403
E008,DS,STK,0
E008,DS,STR,0
E008,EC,1G,21277
E008,EC,1K,0
E008,EC,1R,0
E008,EC,2AG,14119
E008,EC,2AK,18959
E008,EC,2AR,15544
E008,EC,2BG,20783
E008,EC,2BK,0
E008,EC,2BR,0
E008,EC,3AG,10814
E008,EC,3AK,0
E008,EC,3AR,0
E008,EC,3BG,11898
E008,EC,3BK,0
E008,EC,3BR,14988
E008,EC,GM,10712
E008,EC,GMK,16913
E008,EC,GMR,14326
E008,EC,SCG,55615
E008,EC,SCK,80769
E008,EC,SCR,76164
E008,EC,STG,57742
E008,EC,STK,0
E008,EC,STR,59056
E008,EE,1G,51986
E008,EE,1K,0
E008,EE,1R,0
E008,EE,2AG,27849
E008,EE,2AK,0
E008,EE,2AR,44523
E008,EE,2BG,66602
E008,EE,2BK,0
E008,EE,2BR,0
E008,EE,3AG,28940
E008,EE,3AK,0
E008,EE,3AR,35610
E008,EE,3BG,28487
E008,EE,3BK,0
E008,EE,3BR,0
E008,EE,GM,26921
E008,EE,GMK,34921
E008,EE,GMR,33148
E008,EE,SCG,98607
E008,EE,SCK,132952
E008,EE,SCR,0
E008,EE,STG,84006
E008,EE,STK,0
E008,EE,STR,0
E008,EI,1G,50725
E008,EI,1K,0
E008,EI,1R,0
E008,EI,2AG,49015
E008,EI,2AK,0
E008,EI,2AR,0
E008,EI,2BG,75514
E008,EI,2BK,0
E008,EI,2BR,0
E008,EI,3AG,0
E008,EI,3AK,0
E008,EI,3AR,0
E008,EI,3BG,31095
E008,EI,3BK,0
E008,EI,3BR,0
E008,EI,GM,30235
E008,EI,GMK,51419
E008,EI,GMR,35713
E008,EI,SCG,122636
E008,EI,SCK,0
E008,EI,SCR,201508
E008,EI,STG,172961
E008,EI,STK,0
E008,EI,STR,0
E008,ET,1G,35151
E008,ET,1K,0
E008,ET,1R,0
E008,ET,2AG,32097
E008,ET,2AK,0
E008,ET,2AR,48703
E008,ET,2BG,60401
E008,ET,2BK,0
E008,ET,2BR,0
E008,ET,3AG,24016
E008,ET,3AK,0
E008,ET,3AR,0
E008,ET,3BG,26642
E008,ET,3BK,0
E008,ET,3BR,0
E008,ET,GM,22883
E008,ET,GMK,49460
E008,ET,GMR,31099
E008,ET,SCG,103623
E008,ET,SCK,0
E008,ET,SCR,0
E008,ET,STG,147804
E008,ET,STK,0
E008,ET,STR,0
E008,EV-EC,1G,35855
E008,EV-EC,1K,0
E008,EV-EC,1R,0
E008,EV-EC,2AG,30188
E008,EV-EC,2AK,0
E008,EV-EC,2AR,0
E008,EV-EC,2BG,66508
E008,EV-EC,2BK,0
E008,EV-EC,2BR,0
E008,EV-EC,3AG,26996
E008,EV-EC,3AK,0
E008,EV-EC,3AR,0
E008,EV-EC,3BG,29513
E008,EV-EC,3BK,0
E008,EV-EC,3BR,0
E008,EV-EC,GM,24836
E008,EV-EC,GMK,0
E008,EV-EC,GMR,32535
E008,EV-EC,SCG,89059
E008,EV-EC,SCK,0
E008,EV-EC,SCR,172957
E008,EV-EC,STG,0
E008,EV-EC,STK,0
E008,EV-EC,STR,0
E008,IC-CS-IOT,1G,10560
E008,IC-CS-IOT,1K,0
E008,IC-CS-IOT,1R,0
E008,IC-CS-IOT,2AG,13104
E008,IC-CS-IOT,2AK,0
E008,IC-CS-IOT,2AR,25841
E008,IC-CS-IOT,2BG,14890
E008,IC-CS-IOT,2BK,0
E008,IC-CS-IOT,2BR,0
E008,IC-CS-IOT,3AG,11288
E008,IC-CS-IOT,3AK,0
E008,IC-CS-IOT,3AR,0
E008,IC-CS-IOT,3BG,11201
E008,IC-CS-IOT,3BK,0
E008,IC-CS-IOT,3BR,0
E008,IC-CS-IOT,GM,9555
E008,IC-CS-IOT,GMK,0
E008,IC-CS-IOT,GMR,12764
E008,IC-CS-IOT,SCG,62526
E008,IC-CS-IOT,SCK,0
E008,IC-CS-IOT,SCR,83588
E008,IC-CS-IOT,STG,84200
E008,IC-CS-IOT,STK,0
E008,IC-CS-IOT,STR,0
E008,IE,1G,9404
E008,IE,1K,0
E008,IE,1R,0
E008,IE,2AG,8594
E008,IE,2AK,12973
E008,IE,2AR,10669
E008,IE,2BG,9976
E008,IE,2BK,0
E008,IE,2BR,0
E008,IE,3AG,6842
E008,IE,3AK,0
E008,IE,3AR,0
E008,IE,3BG,6808
E008,IE,3BK,0
E008,IE,3BR,8643
E008,IE,GM,6473
E008,IE,GMK,8086
E008,IE,GMR,8380
E008,IE,SCG,35195
E008,IE,SCK,57533
E008,IE,SCR,51350
E008,IE,STG,39853
E008,IE,STK,0
E008,IE,STR,40080
E008,ME,1G,82955
E008,ME,1K,0
E008,ME,1R,0
E008,ME,2AG,87551
E008,ME,2AK,106354
E008,ME,2AR,102725
E008,ME,2BG,71622
E008,ME,2BK,0
E008,ME,2BR,0
E008,ME,3AG,73761
E008,ME,3AK,0
E008,ME,3AR,0
E008,ME,3BG,86621
E008,ME,3BK,0
E008,ME,3BR,100706
E008,ME,GM,70737
E008,ME,GMK,100693
E008,ME,GMR,94098
E008,ME,SCG,174770
E008,ME,SCK,0
E008,ME,SCR,0
E008,ME,STG,0
E008,ME,STK,0
E008,ME,STR,0
E008,RI,1G,23418
E008,RI,1K,0
E008,RI,1R,49066
E008,RI,2AG,20051
E008,RI,2AK,0
E008,RI,2AR,0
E008,RI,2BG,32642
E008,RI,2BK,0
E008,RI,2BR,172365
E008,RI,3AG,15836
E008,RI,3AK,0
E008,RI,3AR,0
E008,RI,3BG,15790
E008,RI,3BK,0
E008,RI,3BR,0
E008,RI,GM,15777
E008,RI,GMK,50409
E008,RI,GMR,17860
E008,RI,SCG,69359
E008,RI,SCK,0
E008,RI,SCR,0
E008,RI,STG,72600
E008,RI,STK,0
E008,RI,STR,0
E009,AM,1G,4797
E009,AM,1K,0
E009,AM,1R,5975
E009,AM,2AG,4802
E009,AM,2AK,24225
E009,AM,2AR,8869
E009,AM,2BG,7184
E009,AM,2BK,67515
E009,AM,2BR,19717
E009,AM,3AG,1991
E009,AM,3AK,0
E009,AM,3AR,6420
E009,AM,3BG,2367
E009,AM,3BK,0
E009,AM,3BR,7080
E009,AM,GM,1559
E009,AM,GMK,12214
E009,AM,GMR,5792
E009,AM,SCG,30380
E009,AM,SCK,40588
E009,AM,SCR,46222
E009,AM,STG,31358
E009,AM,STK,0
E009,AM,STR,36739
E009,BB,1G,12414
E009,BB,1K,0
E009,BB,1R,15889
E009,BB,2AG,8656
E009,BB,2AK,18121
E009,BB,2AR,13113
E009,BB,2BG,10391
E009,BB,2BK,0
E009,BB,2BR,28670
E009,BB,3AG,3687
E009,BB,3AK,0
E009,BB,3AR,8568
E009,BB,3BG,4889
E009,BB,3BK,0
E009,BB,3BR,8860
E009,BB,GM,3170
E009,BB,GMK,14821
E009,BB,GMR,8438
E009,BB,SCG,38640
E009,BB,SCK,53958
E009,BB,SCR,53359
E009,BB,STG,43222
E009,BB,STK,88652
E009,BB,STR,60206
E009,BJ,1G,15829
E009,BJ,1K,0
E009,BJ,1R,0
E009,BJ,2AG,13230
E009,BJ,2AK,0
E009,BJ,2AR,0
E009,BJ,2BG,20477
E009,BJ,2BK,0
E009,BJ,2BR,0
E009,BJ,3AG,8980
E009,BJ,3AK,24139
E009,BJ,3AR,0
E009,BJ,3BG,8838
E009,BJ,3BK,0
E009,BJ,3BR,0
E009,BJ,GM,6601
E009,BJ,GMK,0
E009,BJ,GMR,19595
E009,BJ,SCG,48044
E009,BJ,SCK,0
E009,BJ,SCR,145757
E009,BJ,STG,71453
E009,BJ,STK,0
E009,BJ,STR,0
E009,BO,1G,74805
E009,BO,1K,0
E009,BO,1R,0
E009,BO,2AG,28041
E009,BO,2AK,113133
E009,BO,2AR,0
E009,BO,2BG,18166
E009,BO,2BK,0
E009,BO,2BR,0
E009,BO,3AG,0
E009,BO,3AK,94962
E009,BO,3AR,0
E009,BO,3BG,21691
E009,BO,3BK,0
E009,BO,3BR,0
E009,BO,GM,11041
E009,BO,GMK,0
E009,BO,GMR,30408
E009,BO,SCG,66686
E009,BO,SCK,0
E009,BO,SCR,0
E009,BO,STG,18315
E009,BO,STK,0
E009,BO,STR,75089
E009,BW,1G,3358
E009,BW,1K,7536
E009,BW,1R,4806
E009,BW,2AG,3080
E009,BW,2AK,6608
E009,BW,2AR,4248
E009,BW,2BG,4486
E009,BW,2BK,0
E009,BW,2BR,5664
E009,BW,3AG,1463
E009,BW,3AK,0
E009,BW,3AR,3187
E009,BW,3BG,1751
E009,BW,3BK,6210
E009,BW,3BR,3195
E009,BW,GM,1006
E009,BW,GMK,4618
E009,BW,GMR,3055
E009,BW,SCG,15675
E009,BW,SCK,33986
E009,BW,SCR,23792
E009,BW,STG,17644
E009,BW,STK,22191
E009,BW,STR,30839
E009,DB,1G,0
E009,DB,1K,0
E009,DB,1R,0
E009,DB,2AG,31133
E009,DB,2AK,0
E009,DB,2AR,88615
E009,DB,2BG,0
E009,DB,2BK,0
E009,DB,2BR,0
E009,DB,3AG,35410
E009,DB,3AK,0
E009,DB,3AR,0
E009,DB,3BG,29905
E009,DB,3BK,0
E009,DB,3BR,0
E009,DB,GM,24819
E009,DB,GMK,0
E009,DB,GMR,31458
E009,DB,SCG,49447
E009,DB,SCK,74905
E009,DB,SCR,146267
E009,DB,STG,88034
E009,DB,STK,0
E009,DB,STR,0
E011,AE,1G,69098
E011,AE,1K,0
E011,AE,1R,0
E011,AE,2AG,80319
E011,AE,2AK,0
E011,AE,2AR,101962
E011,AE,2BG,85788
E011,AE,2BK,0
E011,AE,2BR,0
E011,AE,3AG,65271
E011,AE,3AK,0
E011,AE,3AR,0
E011,AE,3BG,65835
E011,AE,3BK,0
E011,AE,3BR,83097
E011,AE,GM,64581
E011,AE,GMK,83711
E011,AE,GMR,75383
E011,AE,SCG,103179
E011,AE,SCK,160403
E011,AE,SCR,136198
E011,AE,STG,143343
E011,AE,STK,0
E011,AE,STR,180758
E011,AI,1G,25889
E011,AI,1K,0
E011,AI,1R,0
E011,AI,2AG,22922
E011,AI,2AK,0
E011,AI,2AR,31874
E011,AI,2BG,21704
E011,AI,2BK,0
E011,AI,2BR,0
E011,AI,3AG,0
E011,AI,3AK,0
E011,AI,3AR,0
E011,AI,3BG,21932
E011,AI,3BK,35198
E011,AI,3BR,0
E011,AI,GM,21548
E011,AI,GMK,0
E011,AI,GMR,21994
E011,AI,SCG,66022
E011,AI,SCK,0
E011,AI,SCR,78346
E011,AI,STG,58707
E011,AI,STK,0
E011,AI,STR,0
E011,CD,1G,32626
E011,CD,1K,74166
E011,CD,1R,0
E011,CD,2AG,32489
E011,CD,2AK,0
E011,CD,2AR,0
E011,CD,2BG,0
E011,CD,2BK,0
E011,CD,2BR,91236
E011,CD,3AG,33323
E011,CD,3AK,0
E011,CD,3AR,0
E011,CD,3BG,32781
E011,CD,3BK,0
E011,CD,3BR,0
E011,CD,GM,30050
E011,CD,GMK,0
E011,CD,GMR,31253
E011,CD,SCG,91200
E011,CD,SCK,0
E011,CD,SCR,153879
E011,CD,STG,76326
E011,CD,STK,0
E011,CD,STR,0
E011,CE,1G,0
E011,CE,1K,0
E011,CE,1R,0
E011,CE,2AG,128230
E011,CE,2AK,0
E011,CE,2AR,0
E011,CE,2BG,0
E011,CE,2BK,0
E011,CE,2BR,0
E011,CE,3AG,111592
E011,CE,3AK,0
E011,CE,3AR,0
E011,CE,3BG,0
E011,CE,3BK,0
E011,CE,3BR,0
E011,CE,GM,105291
E011,CE,GMK,0
E011,CE,GMR,143494
E011,CE,SCG,118042
E011,CE,SCK,0
E011,CE,SCR,0
E011,CE,STG,182640
E011,CE,STK,0
E011,CE,STR,0
E011,CH,1G,0
E011,CH,1K,0
E011,CH,1R,0
E011,CH,2AG,106706
E011,CH,2AK,0
E011,CH,2AR,0
E011,CH,2BG,0
E011,CH,2BK,0
E011,CH,2BR,0
E011,CH,3AG,0
E011,CH,3AK,0
E011,CH,3AR,0
E011,CH,3BG,0
E011,CH,3BK,0
E011,CH,3BR,0
E011,CH,GM,93783
E011,CH,GMK,96916
E011,CH,GMR,104229
E011,CH,SCG,153687
E011,CH,SCK,0
E011,CH,SCR,0
E011,CH,STG,0
E011,CH,STK,0
E011,CH,STR,0
E011,CS,1G,21209
E011,CS,1K,0
E011,CS,1R,0
E011,CS,2AG,20638
E011,CS,2AK,21357
E011,CS,2AR,23906
E011,CS,2BG,23778
E011,CS,2BK,0
E011,CS,2BR,26177
E011,CS,3AG,17676
E011,CS,3AK,0
E011,CS,3AR,0
E011,CS,3BG,18325
E011,CS,3BK,0
E011,CS,3BR,20223
E011,CS,GM,17147
E011,CS,GMK,19674
E011,CS,GMR,20072
E011,CS,SCG,47148
E011,CS,SCK,49893
E011,CS,SCR,60132
E011,CS,STG,53374
E011,CS,STK,0
E011,CS,STR,57366
E011,DS,1G,26958
E011,DS,1K,0
E011,DS,1R,0
E011,DS,2AG,24445
E011,DS,2AK,0
E011,DS,2AR,34405
E011,DS,2BG,32367
E011,DS,2BK,196931
E011,DS,2BR,0
E011,DS,3AG,23483
E011,DS,3AK,0
E011,DS,3AR,30524
E011,DS,3BG,25239
E011,DS,3BK,0
E011,DS,3BR,0
E011,DS,GM,22883
E011,DS,GMK,0
E011,DS,GMR,28530
E011,DS,SCG,73070
E011,DS,SCK,0
E011,DS,SCR,0
E011,DS,STG,70136
E011,DS,STK,0
E011,DS,STR,0
E011,EB,1G,56189
E011,EB,1K,0
E011,EB,1R,0
E011,EB,2AG,54917
E011,EB,2AK,0
E011,EB,2AR,0
E011,EB,2BG,72523
E011,EB,2BK,0
E011,EB,2BR,0
